project_id,openIssue_count,closedIssue_count,fork_count,mergedPullrequest_count,max_day_diff,language,url,bytes,created_at,updated_at,year_diff,forked_from,original_project,api_created_at,api_updated_at,api_pushed_at,git_url,ssh_url,clone_url,svn_url,homepage,size,stargazers_count,watchers_count,has_issues,has_projects,has_downloads,has_wiki,has_pages,forks_count,mirror_url,archived,disabled,open_issues_count,forks,open_issues,watchers,compared_date,total_commit,max_contribution,openPullrequest_count,closedPullrequest_count,total_commit_project,total_author
17026758,0,0,0,0,4,Python,https://api.github.com/repos/devinrhode2/dotfiles,14616097,2015-03-04 05:25:22,2019-05-01 22:34:59,4,0,YES,2015-03-04 05:25:22,2019-05-02 17:22:36,2019-05-02 17:22:35,git://github.com/devinrhode2/dotfiles.git,git@github.com:devinrhode2/dotfiles.git,https://github.com/devinrhode2/dotfiles.git,https://github.com/devinrhode2/dotfiles,,11002,0,0,True,True,True,True,False,0,,False,False,1,0,1,0,True,26,84.61538461538461,0,0,26,3
17172918,0,0,1,0,23,Python,https://api.github.com/repos/j5shi/Thruster,13576384,2014-05-14 07:07:14,2019-05-30 06:55:25,5,0,YES,2014-05-14 07:07:14,2020-01-06 01:16:51,2020-01-06 01:16:48,git://github.com/j5shi/Thruster.git,git@github.com:j5shi/Thruster.git,https://github.com/j5shi/Thruster.git,https://github.com/j5shi/Thruster,,12874,10,10,True,True,True,True,False,1,,False,False,0,1,0,10,True,141,70.92198581560285,0,0,141,2
17389423,0,0,2,0,0,Python,https://api.github.com/repos/rahulkhengare/letschat,19353644,2015-03-12 06:09:09,2019-04-23 02:33:06,4,0,YES,2015-03-12 06:09:09,2015-03-13 09:33:17,2015-03-13 09:33:10,git://github.com/rahulkhengare/letschat.git,git@github.com:rahulkhengare/letschat.git,https://github.com/rahulkhengare/letschat.git,https://github.com/rahulkhengare/letschat,,9683,0,0,True,True,True,True,False,2,,False,False,0,2,0,0,True,3,66.66666666666666,0,0,3,2
17440881,0,1,2,0,0,Python,https://api.github.com/repos/carlosedp/PSP-StacklessPython,108501836,2015-03-11 20:18:47,2019-03-07 11:48:34,3,0,YES,2015-03-11 20:18:47,2019-03-05 17:21:34,2015-04-30 18:20:00,git://github.com/carlosedp/PSP-StacklessPython.git,git@github.com:carlosedp/PSP-StacklessPython.git,https://github.com/carlosedp/PSP-StacklessPython.git,https://github.com/carlosedp/PSP-StacklessPython,,21416,6,6,True,True,True,True,False,3,,False,False,0,3,0,6,True,3,100.0,0,0,3,1
17498336,0,0,10,5,3,Python,https://api.github.com/repos/inovtec-solutions/OpenERP,10307876,2015-03-14 14:12:59,2019-05-14 11:49:53,4,0,YES,2015-03-14 14:12:59,2019-07-15 20:53:17,2015-07-05 09:26:16,git://github.com/inovtec-solutions/OpenERP.git,git@github.com:inovtec-solutions/OpenERP.git,https://github.com/inovtec-solutions/OpenERP.git,https://github.com/inovtec-solutions/OpenERP,,76550,5,5,True,True,True,True,False,12,,False,False,0,12,0,5,True,32,50.0,9,9,32,3
17632542,0,0,0,0,3,Python,https://api.github.com/repos/kenorb-contrib/BitTorrent,12845604,2015-03-18 15:01:42,2018-11-08 11:07:00,3,0,YES,2015-03-18 15:01:42,2020-02-23 10:29:03,2015-03-19 17:20:08,git://github.com/kenorb-contrib/BitTorrent.git,git@github.com:kenorb-contrib/BitTorrent.git,https://github.com/kenorb-contrib/BitTorrent.git,https://github.com/kenorb-contrib/BitTorrent,,20368,39,39,True,True,True,True,False,26,,False,False,0,26,0,39,True,102,50.0,0,0,102,3
17663271,0,0,1,0,0,Python,https://api.github.com/repos/NEricN/RobotCSimulator,19435094,2015-03-19 02:48:12,2019-02-13 20:44:42,3,0,YES,2015-03-19 02:48:12,2019-02-12 16:13:48,2015-03-19 02:55:48,git://github.com/NEricN/RobotCSimulator.git,git@github.com:NEricN/RobotCSimulator.git,https://github.com/NEricN/RobotCSimulator.git,https://github.com/NEricN/RobotCSimulator,,41692,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,4,100.0,0,0,4,1
17665409,92,116,66,0,14,Python,https://api.github.com/repos/kuri65536/python-for-android,17846606,2015-03-14 22:44:36,2019-05-25 21:06:34,4,0,YES,2015-03-14 22:44:36,2020-03-06 13:12:38,2019-05-06 00:49:00,git://github.com/kuri65536/python-for-android.git,git@github.com:kuri65536/python-for-android.git,https://github.com/kuri65536/python-for-android.git,https://github.com/kuri65536/python-for-android,,74882,204,204,True,True,False,True,False,91,,False,False,13,91,13,204,True,251,37.45019920318725,0,0,251,14
17760550,1,15,66,2,543,Python,https://api.github.com/repos/seppius-xbmc-repo/ru,11567393,2015-03-21 04:16:44,2019-05-04 08:04:27,4,0,YES,2015-03-21 04:16:44,2020-03-02 14:56:33,2020-02-08 16:09:08,git://github.com/seppius-xbmc-repo/ru.git,git@github.com:seppius-xbmc-repo/ru.git,https://github.com/seppius-xbmc-repo/ru.git,https://github.com/seppius-xbmc-repo/ru,,957634,103,103,True,True,True,True,False,82,,False,False,1,82,1,103,True,909,75.02750275027503,5,4,909,17
17785499,0,0,3,0,8,Python,https://api.github.com/repos/vitor-vfm/PlagiarismDetector,20857517,2015-03-21 21:26:58,2019-05-02 14:11:37,4,0,YES,2015-03-21 21:26:58,2017-05-12 17:39:26,2015-08-26 21:58:22,git://github.com/vitor-vfm/PlagiarismDetector.git,git@github.com:vitor-vfm/PlagiarismDetector.git,https://github.com/vitor-vfm/PlagiarismDetector.git,https://github.com/vitor-vfm/PlagiarismDetector,,25147,1,1,True,True,True,True,False,2,,False,False,0,2,0,1,True,22,81.81818181818183,0,0,22,2
17796761,0,1,1,0,0,Python,https://api.github.com/repos/sagemathinc/smc-sage,66561356,2015-03-22 06:36:04,2019-01-07 19:06:22,3,0,YES,2015-03-22 06:36:04,2017-07-24 20:54:40,2016-01-08 14:28:22,git://github.com/sagemathinc/smc-sage.git,git@github.com:sagemathinc/smc-sage.git,https://github.com/sagemathinc/smc-sage.git,https://github.com/sagemathinc/smc-sage,,87569,6,6,True,True,True,True,False,0,,False,False,0,0,0,6,True,15,26.66666666666667,0,0,15,8
17801506,5,2,0,0,13,Python,https://api.github.com/repos/vijayanajay/projects,22068255,2015-03-22 04:41:50,2019-04-16 18:02:29,4,0,YES,2015-03-22 04:41:50,2019-11-24 13:46:22,2020-02-24 17:57:58,git://github.com/vijayanajay/projects.git,git@github.com:vijayanajay/projects.git,https://github.com/vijayanajay/projects.git,https://github.com/vijayanajay/projects,,26500,0,0,True,True,True,True,False,0,,False,False,10,0,10,0,True,136,100.0,0,0,136,1
17816625,0,0,1,0,0,Python,https://api.github.com/repos/vishwanath79/FlaskBlogger,12230214,2015-03-22 18:44:19,2019-05-14 17:28:55,4,0,YES,2015-03-22 18:44:19,2015-03-24 04:27:37,2015-03-24 04:27:36,git://github.com/vishwanath79/FlaskBlogger.git,git@github.com:vishwanath79/FlaskBlogger.git,https://github.com/vishwanath79/FlaskBlogger.git,https://github.com/vishwanath79/FlaskBlogger,,10480,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,2,100.0,0,0,2,1
18000409,0,0,4,0,0,Python,https://api.github.com/repos/atopuzov/nitro-python,10881939,2015-03-26 12:10:35,2018-10-30 09:12:57,3,0,YES,2015-03-26 12:10:35,2015-04-21 13:15:24,2015-04-21 13:15:17,git://github.com/atopuzov/nitro-python.git,git@github.com:atopuzov/nitro-python.git,https://github.com/atopuzov/nitro-python.git,https://github.com/atopuzov/nitro-python,,11122,1,1,True,True,True,True,False,4,,False,False,1,4,1,1,True,5,80.0,0,0,5,2
18023673,0,0,0,0,3,Python,https://api.github.com/repos/2CloudMan/cloudbim,22352875,2015-03-27 07:02:42,2019-01-20 15:31:10,3,0,YES,2015-03-27 07:02:42,2019-01-20 15:26:03,2015-06-05 10:43:22,git://github.com/2CloudMan/cloudbim.git,git@github.com:2CloudMan/cloudbim.git,https://github.com/2CloudMan/cloudbim.git,https://github.com/2CloudMan/cloudbim,,23472,1,1,True,True,True,True,False,0,,False,False,0,0,0,1,True,102,60.784313725490186,0,0,102,2
18129905,0,3,10,0,40,Python,https://api.github.com/repos/ntu-dsi-dcn/ntu-dsi-dcn,25129724,2015-03-30 08:26:34,2019-04-10 04:04:20,4,0,YES,2015-03-30 08:26:34,2020-01-01 16:10:35,2019-07-19 07:32:11,git://github.com/ntu-dsi-dcn/ntu-dsi-dcn.git,git@github.com:ntu-dsi-dcn/ntu-dsi-dcn.git,https://github.com/ntu-dsi-dcn/ntu-dsi-dcn.git,https://github.com/ntu-dsi-dcn/ntu-dsi-dcn,http://ntu-dsi-dcn.github.io/ntu-dsi-dcn/,99848,13,13,True,True,False,False,True,14,,False,False,0,14,0,13,True,44,100.0,0,0,44,1
18264371,3,1,5,0,5,Python,https://api.github.com/repos/usnistgov/OOF2,12241348,2015-01-20 21:32:02,2019-05-11 04:12:08,4,0,YES,2015-01-20 21:32:02,2019-11-07 19:05:53,2020-03-07 18:26:11,git://github.com/usnistgov/OOF2.git,git@github.com:usnistgov/OOF2.git,https://github.com/usnistgov/OOF2.git,https://github.com/usnistgov/OOF2,http://www.ctcms.nist.gov/oof/oof2/,28050,12,12,True,True,True,True,False,7,,False,False,2,7,2,12,True,296,57.43243243243244,1,1,296,6
18270718,0,0,11,0,0,Python,https://api.github.com/repos/certik/python-3.2,18294557,2012-07-27 18:51:15,2019-04-25 00:48:53,6,0,YES,2012-07-27 18:51:15,2019-12-31 18:13:30,2012-07-27 18:54:31,git://github.com/certik/python-3.2.git,git@github.com:certik/python-3.2.git,https://github.com/certik/python-3.2.git,https://github.com/certik/python-3.2,,13108,2,2,True,True,True,True,False,9,,False,False,1,9,1,2,True,2,100.0,0,0,2,1
18284713,0,0,1,0,0,Python,https://api.github.com/repos/mosbasik/buzhug,10675193,2015-04-02 23:37:44,2019-05-16 12:19:19,4,0,YES,2015-04-02 23:37:44,2016-01-17 01:43:27,2015-06-02 07:07:37,git://github.com/mosbasik/buzhug.git,git@github.com:mosbasik/buzhug.git,https://github.com/mosbasik/buzhug.git,https://github.com/mosbasik/buzhug,,36944,1,1,True,True,True,True,False,1,,False,False,0,1,0,1,True,27,59.25925925925925,0,0,27,3
18290332,0,0,0,0,1,Python,https://api.github.com/repos/link89/ns3,38188766,2015-04-02 09:27:47,2019-04-02 06:44:22,4,0,YES,2015-04-02 09:27:47,2019-12-11 02:23:55,2015-04-28 06:52:22,git://github.com/link89/ns3.git,git@github.com:link89/ns3.git,https://github.com/link89/ns3.git,https://github.com/link89/ns3,https://www.nsnam.org/,27180,2,2,True,True,True,True,False,0,,False,False,0,0,0,2,True,16,100.0,0,0,16,1
18332120,0,2,21,0,0,Python,https://api.github.com/repos/miniBloq/v0.83,48641158,2013-08-27 04:05:15,2019-05-31 23:58:32,5,0,YES,2013-08-27 04:05:15,2020-02-24 18:25:22,2017-04-15 00:24:53,git://github.com/miniBloq/v0.83.git,git@github.com:miniBloq/v0.83.git,https://github.com/miniBloq/v0.83.git,https://github.com/miniBloq/v0.83,http://minibloq.org/,359589,71,71,True,True,True,True,False,37,,False,False,6,37,6,71,True,21,100.0,0,0,21,1
18422785,0,0,0,0,0,Python,https://api.github.com/repos/paulruvolo/MLTutorial,33255611,2015-04-06 15:04:05,2019-01-31 15:03:57,3,0,YES,2015-04-06 15:04:05,2019-01-31 14:58:50,2015-04-06 16:10:23,git://github.com/paulruvolo/MLTutorial.git,git@github.com:paulruvolo/MLTutorial.git,https://github.com/paulruvolo/MLTutorial.git,https://github.com/paulruvolo/MLTutorial,,106816,1,1,True,True,True,True,False,0,,False,False,0,0,0,1,True,6,100.0,0,0,6,1
18548728,0,0,1,0,1,Python,https://api.github.com/repos/CIBC-Internal/python,24201300,2013-04-10 05:57:08,2019-01-25 19:59:47,5,0,YES,2013-04-10 05:57:08,2016-05-16 17:43:54,2019-10-03 22:20:12,git://github.com/CIBC-Internal/python.git,git@github.com:CIBC-Internal/python.git,https://github.com/CIBC-Internal/python.git,https://github.com/CIBC-Internal/python,,122894,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,38,76.31578947368422,0,0,38,2
18826708,0,0,0,0,0,Python,https://api.github.com/repos/fjkfwz/Kindlear,23024099,2015-04-15 15:10:24,2019-04-01 01:47:56,3,0,YES,2015-04-15 15:10:24,2019-04-18 03:37:51,2015-04-15 15:25:04,git://github.com/fjkfwz/Kindlear.git,git@github.com:fjkfwz/Kindlear.git,https://github.com/fjkfwz/Kindlear.git,https://github.com/fjkfwz/Kindlear,,13940,5,5,True,True,True,True,False,1,,False,False,0,1,0,5,True,5,100.0,0,0,5,1
18838350,0,0,1,0,0,Python,https://api.github.com/repos/patriciolobos/desa8,10761186,2015-04-15 20:17:49,2019-02-11 04:10:21,3,0,YES,2015-04-15 20:17:49,2015-04-15 21:23:52,2015-04-15 21:23:52,git://github.com/patriciolobos/desa8.git,git@github.com:patriciolobos/desa8.git,https://github.com/patriciolobos/desa8.git,https://github.com/patriciolobos/desa8,,84776,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,3,100.0,0,0,3,1
18861790,0,2,9,0,0,Python,https://api.github.com/repos/PowerHMC/HmcRestClient,13780311,2015-04-16 06:28:09,2019-01-09 10:48:12,3,0,YES,2015-04-16 06:28:09,2019-11-13 19:38:38,2015-07-13 06:59:18,git://github.com/PowerHMC/HmcRestClient.git,git@github.com:PowerHMC/HmcRestClient.git,https://github.com/PowerHMC/HmcRestClient.git,https://github.com/PowerHMC/HmcRestClient,,780,14,14,True,True,True,True,False,11,,False,False,3,11,3,14,True,14,57.14285714285714,0,0,14,2
19531511,0,0,4,0,0,Python,https://api.github.com/repos/hanhailong/ijkmediaplayer,54392346,2015-05-02 06:23:48,2019-03-13 12:13:52,3,0,YES,2015-05-02 06:23:48,2019-11-09 07:55:16,2015-05-02 07:31:04,git://github.com/hanhailong/ijkmediaplayer.git,git@github.com:hanhailong/ijkmediaplayer.git,https://github.com/hanhailong/ijkmediaplayer.git,https://github.com/hanhailong/ijkmediaplayer,,160936,6,6,True,True,True,True,False,6,,False,False,0,6,0,6,True,4,100.0,0,0,4,1
19532442,0,0,2,0,0,Python,https://api.github.com/repos/JamesonHuang/OpenWrt_Luci_Lua,11483655,2015-05-02 07:24:51,2019-05-11 18:15:19,4,0,YES,2015-05-02 07:24:51,2020-01-28 21:54:38,2016-08-26 13:15:18,git://github.com/JamesonHuang/OpenWrt_Luci_Lua.git,git@github.com:JamesonHuang/OpenWrt_Luci_Lua.git,https://github.com/JamesonHuang/OpenWrt_Luci_Lua.git,https://github.com/JamesonHuang/OpenWrt_Luci_Lua,,87473,2,2,True,True,True,True,False,2,,False,False,0,2,0,2,True,63,100.0,0,0,63,1
19556947,0,1,4,0,0,Python,https://api.github.com/repos/cltk/greek_lexica_perseus,43270713,2014-10-11 16:55:37,2019-01-07 07:15:54,4,0,YES,2014-10-11 16:55:37,2019-11-08 17:08:52,2017-02-08 09:38:09,git://github.com/cltk/greek_lexica_perseus.git,git@github.com:cltk/greek_lexica_perseus.git,https://github.com/cltk/greek_lexica_perseus.git,https://github.com/cltk/greek_lexica_perseus,,107794,12,12,True,True,True,True,False,5,,False,False,1,5,1,12,True,11,100.0,0,0,11,1
19713594,0,0,3,0,0,Python,https://api.github.com/repos/markstrefford/pysimiam-,10458667,2015-05-06 19:29:38,2019-02-19 17:04:20,3,0,YES,2015-05-06 19:29:38,2019-02-19 16:59:03,2015-05-06 19:35:12,git://github.com/markstrefford/pysimiam-.git,git@github.com:markstrefford/pysimiam-.git,https://github.com/markstrefford/pysimiam-.git,https://github.com/markstrefford/pysimiam-,,4432,7,7,True,True,True,True,False,3,,False,False,0,3,0,7,True,3,100.0,0,0,3,1
19758265,2,6,45,1,1,Python,https://api.github.com/repos/jython/jython3,48876429,2015-05-07 18:04:21,2019-05-29 13:29:57,4,0,YES,2015-05-07 18:04:21,2020-03-10 10:39:02,2019-05-13 08:14:09,git://github.com/jython/jython3.git,git@github.com:jython/jython3.git,https://github.com/jython/jython3.git,https://github.com/jython/jython3,,164932,239,239,True,True,True,True,False,38,,False,False,19,38,19,239,True,341,70.08797653958945,1,1,341,12
19848115,0,0,1,0,0,Python,https://api.github.com/repos/pazzo83/microblog,10332393,2015-05-08 22:32:24,2019-05-22 10:24:24,4,0,YES,2015-05-08 22:32:24,2015-05-08 22:35:09,2015-05-08 22:35:04,git://github.com/pazzo83/microblog.git,git@github.com:pazzo83/microblog.git,https://github.com/pazzo83/microblog.git,https://github.com/pazzo83/microblog,,12368,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,1,100.0,0,0,1,1
19938807,0,0,16,0,0,Python,https://api.github.com/repos/liyi193328/ChineseNgoKnowledgeGraph,11557268,2015-05-12 14:27:22,2019-05-24 04:11:38,4,0,YES,2015-05-12 14:27:22,2019-12-30 09:47:12,2018-01-06 08:56:58,git://github.com/liyi193328/ChineseNgoKnowledgeGraph.git,git@github.com:liyi193328/ChineseNgoKnowledgeGraph.git,https://github.com/liyi193328/ChineseNgoKnowledgeGraph.git,https://github.com/liyi193328/ChineseNgoKnowledgeGraph,,15039,16,16,True,True,True,True,True,16,,False,False,1,16,1,16,True,2,100.0,0,0,2,1
19968609,0,0,10,0,0,Python,https://api.github.com/repos/Microsoft/Tocino,36850755,2015-04-22 17:46:53,2019-01-18 04:35:38,3,0,YES,2015-04-22 17:46:53,2019-10-30 11:55:15,2015-05-11 20:09:02,git://github.com/microsoft/Tocino.git,git@github.com:microsoft/Tocino.git,https://github.com/microsoft/Tocino.git,https://github.com/microsoft/Tocino,,140580,13,13,True,True,True,True,False,15,,False,False,0,15,0,13,True,5,100.0,0,0,5,1
19982733,1,0,5,0,3,Python,https://api.github.com/repos/cltk/latin_models_cltk,17419210,2014-10-17 03:04:44,2019-05-15 04:39:45,4,0,YES,2014-10-17 03:04:44,2019-10-27 17:44:25,2020-03-09 08:20:55,git://github.com/cltk/latin_models_cltk.git,git@github.com:cltk/latin_models_cltk.git,https://github.com/cltk/latin_models_cltk.git,https://github.com/cltk/latin_models_cltk,,74685,2,2,True,True,True,True,False,7,,False,False,2,7,2,2,True,31,67.74193548387096,0,0,31,5
19982922,0,0,5,0,0,Python,https://api.github.com/repos/cltk/greek_models_cltk,43266398,2014-10-17 03:06:53,2019-03-13 23:52:32,4,0,YES,2014-10-17 03:06:53,2019-09-25 21:10:51,2019-03-04 06:32:34,git://github.com/cltk/greek_models_cltk.git,git@github.com:cltk/greek_models_cltk.git,https://github.com/cltk/greek_models_cltk.git,https://github.com/cltk/greek_models_cltk,,164821,4,4,True,True,True,True,False,8,,False,False,0,8,0,4,True,18,66.66666666666666,0,0,18,2
20077201,0,0,26,0,5,Python,https://api.github.com/repos/ms-iot/python,24933621,2015-02-20 01:01:09,2019-05-24 06:59:02,4,0,YES,2015-02-20 01:01:09,2019-11-06 14:17:53,2017-11-17 22:11:21,git://github.com/ms-iot/python.git,git@github.com:ms-iot/python.git,https://github.com/ms-iot/python.git,https://github.com/ms-iot/python,,249689,56,56,False,True,True,False,False,27,,False,False,0,27,0,56,True,126,41.26984126984127,0,0,126,8
20187604,0,0,0,0,332,Python,https://api.github.com/repos/CVWRSM/cvwrsm,25006019,2015-05-18 21:53:32,2019-05-29 20:27:18,4,0,YES,2015-05-18 21:53:32,2020-03-04 16:47:45,2020-03-04 16:47:42,git://github.com/CVWRSM/cvwrsm.git,git@github.com:CVWRSM/cvwrsm.git,https://github.com/CVWRSM/cvwrsm.git,https://github.com/CVWRSM/cvwrsm,,960954,0,0,True,True,True,True,False,0,,False,False,0,0,0,0,True,267,80.14981273408239,0,0,267,3
20593971,0,0,1,1,0,Python,https://api.github.com/repos/wilrona/Achouka,28144432,2015-05-28 14:22:26,2018-12-04 16:02:10,3,0,YES,2015-05-28 14:22:26,2016-10-31 09:40:49,2016-11-25 10:35:53,git://github.com/wilrona/Achouka.git,git@github.com:wilrona/Achouka.git,https://github.com/wilrona/Achouka.git,https://github.com/wilrona/Achouka,,13590,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,131,89.31297709923666,1,1,131,4
20648244,0,0,8,0,0,Python,https://api.github.com/repos/jruiperezv/ANALYSE,11344665,2015-05-29 17:07:28,2019-05-19 04:28:00,3,0,YES,2015-05-29 17:07:28,2019-07-15 08:59:19,2015-07-03 17:56:11,git://github.com/jruiperezv/ANALYSE.git,git@github.com:jruiperezv/ANALYSE.git,https://github.com/jruiperezv/ANALYSE.git,https://github.com/jruiperezv/ANALYSE,,339666,18,18,True,True,True,True,False,15,,False,False,0,15,0,18,True,17,82.35294117647058,0,0,17,2
20662877,2,2,4,0,4,Python,https://api.github.com/repos/pypyjs/pypy,46411399,2015-05-30 09:36:51,2019-05-20 10:17:23,3,0,YES,2015-05-30 09:36:51,2020-02-10 09:19:05,2017-06-12 02:04:12,git://github.com/pypyjs/pypy.git,git@github.com:pypyjs/pypy.git,https://github.com/pypyjs/pypy.git,https://github.com/pypyjs/pypy,,252275,27,27,True,True,True,True,False,8,,False,False,4,8,4,27,True,90,30.0,1,0,90,8
20667964,0,0,0,0,0,Python,https://api.github.com/repos/vinkle/NSx,14914217,2015-05-30 13:00:29,2019-01-04 19:24:24,3,0,YES,2015-05-30 13:00:29,2015-05-30 15:58:42,2019-01-04 19:19:03,git://github.com/vinkle/NSx.git,git@github.com:vinkle/NSx.git,https://github.com/vinkle/NSx.git,https://github.com/vinkle/NSx,,52779,0,0,True,True,True,True,False,0,,False,False,0,0,0,0,True,7,100.0,0,0,7,1
20693413,0,0,8,0,0,Python,https://api.github.com/repos/pypyjs/pypyjs-release,15057969,2015-05-31 10:00:13,2019-01-09 03:01:06,3,0,YES,2015-05-31 10:00:13,2019-12-01 11:14:27,2018-04-13 06:26:20,git://github.com/pypyjs/pypyjs-release.git,git@github.com:pypyjs/pypyjs-release.git,https://github.com/pypyjs/pypyjs-release.git,https://github.com/pypyjs/pypyjs-release,,11583,5,5,True,True,True,True,False,9,,False,False,2,9,2,5,True,4,50.0,0,0,4,2
21146530,0,0,0,0,0,Python,https://api.github.com/repos/sokam/kodiprofile,14826972,2015-06-11 07:38:47,2018-12-14 17:52:47,3,0,YES,2015-06-11 07:38:47,2018-12-14 17:47:36,2017-01-21 01:53:29,git://github.com/sokam/kodiprofile.git,git@github.com:sokam/kodiprofile.git,https://github.com/sokam/kodiprofile.git,https://github.com/sokam/kodiprofile,,749183,1,1,True,True,True,True,False,1,,False,False,0,1,0,1,True,65,93.84615384615385,0,0,65,2
21201454,22,30,63,129,238,Python,https://api.github.com/repos/ReactionMechanismGenerator/RMG-database,12356963,2011-06-02 16:09:36,2019-05-31 00:23:10,8,0,YES,2011-06-02 16:09:36,2020-02-18 20:15:50,2020-03-07 08:43:14,git://github.com/ReactionMechanismGenerator/RMG-database.git,git@github.com:ReactionMechanismGenerator/RMG-database.git,https://github.com/ReactionMechanismGenerator/RMG-database.git,https://github.com/ReactionMechanismGenerator/RMG-database,http://rmg.mit.edu/database/,160232,39,39,True,True,True,True,False,83,,False,False,69,83,69,39,True,7248,44.8537527593819,182,159,7248,43
21322704,1,2,59,1,0,Python,https://api.github.com/repos/MozillaSecurity/peach,20289444,2015-06-15 20:58:45,2019-05-31 21:53:27,3,0,YES,2015-06-15 20:58:45,2020-03-03 09:59:01,2019-04-01 23:09:24,git://github.com/MozillaSecurity/peach.git,git@github.com:MozillaSecurity/peach.git,https://github.com/MozillaSecurity/peach.git,https://github.com/MozillaSecurity/peach,,2404,287,287,True,True,True,True,True,74,,False,False,5,74,5,287,True,21,100.0,1,1,21,1
21360040,0,0,0,0,0,Python,https://api.github.com/repos/dodaro/jwasp,135939943,2015-06-16 16:06:46,2019-03-10 23:03:46,3,0,YES,2015-06-16 16:06:46,2019-03-10 23:13:05,2018-05-09 07:48:09,git://github.com/dodaro/jwasp.git,git@github.com:dodaro/jwasp.git,https://github.com/dodaro/jwasp.git,https://github.com/dodaro/jwasp,,5149,2,2,True,True,True,True,True,0,,False,False,0,0,0,2,True,15,60.0,0,0,15,2
21561964,1,3,4,0,0,Python,https://api.github.com/repos/MaximeCheramy/simso-web,12801325,2015-06-23 11:25:38,2018-11-28 13:09:25,3,0,YES,2015-06-23 11:25:38,2019-03-25 16:18:49,2015-08-03 10:41:54,git://github.com/MaximeCheramy/simso-web.git,git@github.com:MaximeCheramy/simso-web.git,https://github.com/MaximeCheramy/simso-web.git,https://github.com/MaximeCheramy/simso-web,,10761,4,4,True,True,True,True,False,3,,False,False,0,3,0,4,True,187,96.25668449197859,0,0,187,2
21620625,0,0,3,0,5,Python,https://api.github.com/repos/Shedino/SherpaHighLevel,12009259,2015-06-22 10:02:53,2019-04-20 18:35:58,3,0,YES,2015-06-22 10:02:53,2019-04-20 18:30:56,2017-02-28 23:07:29,git://github.com/Shedino/SherpaHighLevel.git,git@github.com:Shedino/SherpaHighLevel.git,https://github.com/Shedino/SherpaHighLevel.git,https://github.com/Shedino/SherpaHighLevel,,148681,2,2,True,True,True,True,False,4,,False,False,0,4,0,2,True,260,70.76923076923076,2,2,260,6
21685135,160,367,277,36,222,Python,https://api.github.com/repos/OCA/OpenUpgrade,11339345,2014-05-19 17:45:43,2019-05-31 09:18:39,5,0,YES,2014-05-19 17:45:43,2020-03-09 08:48:29,2020-03-09 19:12:53,git://github.com/OCA/OpenUpgrade.git,git@github.com:OCA/OpenUpgrade.git,https://github.com/OCA/OpenUpgrade.git,https://github.com/OCA/OpenUpgrade,https://doc.therp.nl/openupgrade,2132880,332,332,True,True,True,True,False,380,,False,False,25,380,25,332,True,1440,52.569444444444436,45,44,1440,57
22041731,0,0,22,0,655,Python,https://api.github.com/repos/mozillazg/pypy,47651276,2015-08-03 10:17:50,2019-05-31 19:28:32,3,0,YES,2015-08-03 10:17:50,2020-03-08 19:25:31,2020-03-08 19:25:27,git://github.com/mozillazg/pypy.git,git@github.com:mozillazg/pypy.git,https://github.com/mozillazg/pypy.git,https://github.com/mozillazg/pypy,https://foss.heptapod.net/pypy/pypy,394318,120,120,True,True,True,False,False,26,,False,False,0,26,0,120,True,16627,29.722740121489142,0,0,16627,138
22086032,0,0,4,0,2,Python,https://api.github.com/repos/crossroadchurch/paul,10526165,2015-08-05 18:57:06,2019-02-21 20:17:18,3,0,YES,2015-08-05 18:57:06,2019-07-19 08:37:44,2017-08-21 19:53:55,git://github.com/crossroadchurch/paul.git,git@github.com:crossroadchurch/paul.git,https://github.com/crossroadchurch/paul.git,https://github.com/crossroadchurch/paul,,8603,9,9,True,True,True,True,False,5,,False,False,5,5,5,9,True,39,87.1794871794872,0,0,39,3
22216656,2,0,5,0,0,Python,https://api.github.com/repos/Trax-air/ddexreader,24793176,2015-07-06 17:08:40,2019-03-19 10:44:11,3,0,YES,2015-07-06 17:08:40,2020-01-10 17:11:10,2020-02-14 09:48:40,git://github.com/Trax-air/ddexreader.git,git@github.com:Trax-air/ddexreader.git,https://github.com/Trax-air/ddexreader.git,https://github.com/Trax-air/ddexreader,,1368,17,17,True,True,True,True,False,8,,False,False,5,8,5,17,True,12,100.0,0,0,12,1
22304244,0,0,4,0,0,Python,https://api.github.com/repos/buguelos/odoo,11161830,2015-07-13 17:49:12,2019-02-14 19:21:58,3,0,YES,2015-07-13 17:49:12,2015-07-13 17:52:47,2015-07-13 18:11:36,git://github.com/buguelos/odoo.git,git@github.com:buguelos/odoo.git,https://github.com/buguelos/odoo.git,https://github.com/buguelos/odoo,,113164,0,0,True,True,True,True,False,4,,False,False,0,4,0,0,True,3,100.0,0,0,3,1
